Date	Plot	Section	SnowCoverFraction	Field_remarks	General_remarks
1996-07-15	Art5	A	0	No remarks	No remarks
1996-07-15	Art6	A	0	No remarks	No remarks
1996-07-15	Art1	B	-9999	No remarks	No remarks
1996-07-15	Art2	B	0	No remarks	No remarks
1996-07-15	Art3	B	0	No remarks	No remarks
1996-07-15	Art2	C	0	No remarks	No remarks
1996-07-15	Art3	C	0	No remarks	No remarks
1996-07-15	Art4	C	0	No remarks	No remarks
1996-07-15	Art5	C	0	No remarks	No remarks
1996-07-15	Art4	D	0	No remarks	No remarks
1996-07-15	Art5	D	0	No remarks	No remarks
1996-07-15	Art6	D	0	No remarks	No remarks
1996-07-15	Art1	E	-9999	No remarks	No remarks
1996-07-15	Art6	E	0	No remarks	No remarks
1996-07-15	Art1	F	-9999	No remarks	No remarks
1996-07-15	Art2	F	0	No remarks	No remarks
1996-07-15	Art3	F	0	No remarks	No remarks
1996-07-15	Art4	F	0	No remarks	No remarks
1996-07-15	Art3	G	0	No remarks	No remarks
1996-07-15	Art4	G	0	No remarks	No remarks
1996-07-15	Art5	G	0	No remarks	No remarks
1996-07-15	Art6	G	0	No remarks	No remarks
1996-07-15	Art5	H	0	No remarks	No remarks
1996-07-15	Art6	H	0	No remarks	No remarks
1996-07-18	Pap1	A-D	0	No remarks	No remarks
1996-07-18	Pap2Sal5	A-D	0	No remarks	No remarks
1996-07-18	Pap3	A-D	0	No remarks	No remarks
1996-07-18	Dry6Pap4	A-D	0	No remarks	No remarks
1996-07-18	Cas3	A-D	0	No remarks	No remarks
1996-07-18	Cas4	A-D	0	No remarks	No remarks
1996-07-22	Sal1	A-D	0	No remarks	No remarks
1996-07-22	Sal2	A-D	0	No remarks	No remarks
1996-07-22	Sal3	A-D	0	No remarks	No remarks
1996-07-22	Sal4	A-D	0	No remarks	No remarks
1996-07-22	Sax1Sil1	A-D	0	No remarks	No remarks
1996-07-22	Sax2Sil2	A-D	0	No remarks	No remarks
1996-07-22	Sax3Sil3	A-D	0	No remarks	No remarks
1996-07-22	Pap1	A-D	0	No remarks	No remarks
1996-07-22	Art1	A	0	No remarks	No remarks
1996-07-22	Art2	A	0	No remarks	No remarks
1996-07-22	Art3	A	0	No remarks	No remarks
1996-07-22	Art4	A	0	No remarks	No remarks
1996-07-22	Art5	A	0	No remarks	No remarks
1996-07-22	Art4	B	0	No remarks	No remarks
1996-07-22	Art5	B	0	No remarks	No remarks
1996-07-22	Art6	B	0	No remarks	No remarks
1996-07-22	Art1	C	-9999	No remarks	No remarks
1996-07-22	Art6	C	0	No remarks	No remarks
1996-07-22	Art1	D	-9999	No remarks	No remarks
1996-07-22	Art2	D	0	No remarks	No remarks
1996-07-22	Art3	D	0	No remarks	No remarks
1996-07-22	Art2	E	0	No remarks	No remarks
1996-07-22	Art3	E	0	No remarks	No remarks
1996-07-22	Art4	E	0	No remarks	No remarks
1996-07-22	Art5	E	0	No remarks	No remarks
1996-07-22	Art6	E	0	No remarks	No remarks
1996-07-22	Art5	F	0	No remarks	No remarks
1996-07-22	Art6	F	0	No remarks	No remarks
1996-07-22	Art1	G	-9999	No remarks	No remarks
1996-07-22	Art2	G	0	No remarks	No remarks
1996-07-22	Art1	H	-9999	No remarks	No remarks
1996-07-22	Art2	H	0	No remarks	No remarks
1996-07-22	Art3	H	0	No remarks	No remarks
1996-07-22	Art4	H	0	No remarks	No remarks
1996-07-22	Dry2Sal7	A-D	0	No remarks	No remarks
1996-07-22	Dry3	A-D	0	No remarks	No remarks
1996-07-22	Dry4	A-D	0	No remarks	No remarks
1996-07-22	Dry5	A-D	0	No remarks	No remarks
1996-07-22	Dry6Pap4	A-D	0	No remarks	No remarks
1996-07-22	Cas1	A-D	0	No remarks	No remarks
1996-07-22	Cas2	A-D	0	No remarks	No remarks
1996-07-22	Cas3	A-D	0	No remarks	No remarks
1996-07-22	Cas4	A-D	0	No remarks	No remarks
1996-07-22	Pap2Sal5	A-D	0	No remarks	No remarks
1996-07-22	Pap3	A-D	0	No remarks	No remarks
1996-07-22	Dry6Pap4	A-D	0	No remarks	No remarks
1996-07-22	Sil4	A-D	0	No remarks	No remarks
1996-07-22	Art6	A	0	No remarks	No remarks
1996-07-22	Art1	B	-9999	No remarks	No remarks
1996-07-22	Art2	B	0	No remarks	No remarks
1996-07-22	Art3	B	0	No remarks	No remarks
1996-07-22	Art2	C	0	No remarks	No remarks
1996-07-22	Art3	C	0	No remarks	No remarks
1996-07-22	Art4	C	0	No remarks	No remarks
1996-07-22	Art5	C	0	No remarks	No remarks
1996-07-22	Art4	D	0	No remarks	No remarks
1996-07-22	Art5	D	0	No remarks	No remarks
1996-07-22	Art6	D	0	No remarks	No remarks
1996-07-22	Art1	E	-9999	No remarks	No remarks
1996-07-22	Art1	F	-9999	No remarks	No remarks
1996-07-22	Art2	F	0	No remarks	No remarks
1996-07-22	Art3	F	0	No remarks	No remarks
1996-07-22	Art4	F	0	No remarks	No remarks
1996-07-22	Art3	G	0	No remarks	No remarks
1996-07-22	Art4	G	0	No remarks	No remarks
1996-07-22	Art5	G	0	No remarks	No remarks
1996-07-22	Art6	G	0	No remarks	No remarks
1996-07-22	Art5	H	0	No remarks	No remarks
1996-07-22	Art6	H	0	No remarks	No remarks
1996-07-29	Sal2	A-D	0	No remarks	No remarks
1996-07-29	Sal3	A-D	0	No remarks	No remarks
1996-07-29	Sal4	A-D	0	No remarks	No remarks
1996-07-29	Cas1	A-D	0	No remarks	No remarks
1996-07-29	Sax2Sil2	A-D	0	No remarks	No remarks
1996-07-29	Sax3Sil3	A-D	0	No remarks	No remarks
1996-07-29	Pap1	A-D	0	No remarks	No remarks
1996-07-29	Pap2Sal5	A-D	0	No remarks	No remarks
1996-07-29	Art2	A	0	No remarks	No remarks
1996-07-29	Art3	A	0	No remarks	No remarks
1996-07-29	Art4	A	0	No remarks	No remarks
1996-07-29	Art5	A	0	No remarks	No remarks
1996-07-29	Art5	B	0	No remarks	No remarks
1996-07-29	Art6	B	0	No remarks	No remarks
1996-07-29	Art1	C	-9999	No remarks	No remarks
1996-07-29	Art2	C	0	No remarks	No remarks
1996-07-29	Art1	D	-9999	No remarks	No remarks
1996-07-29	Art2	D	0	No remarks	No remarks
1996-07-29	Art3	D	0	No remarks	No remarks
1996-07-29	Art4	D	0	No remarks	No remarks
1996-07-29	Art3	E	0	No remarks	No remarks
1996-07-29	Art4	E	0	No remarks	No remarks
1996-07-29	Art5	E	0	No remarks	No remarks
1996-07-29	Art6	E	0	No remarks	No remarks
1996-07-29	Art6	F	0	No remarks	No remarks
1996-07-29	Art1	G	-9999	No remarks	No remarks
1996-07-29	Art2	G	0	No remarks	No remarks
1996-07-29	Art3	G	0	No remarks	No remarks
1996-07-29	Art2	H	0	No remarks	No remarks
1996-07-29	Art3	H	0	No remarks	No remarks
1996-07-29	Art4	H	0	No remarks	No remarks
1996-07-29	Art5	H	0	No remarks	No remarks
1996-07-29	Dry2Sal7	A-D	0	No remarks	No remarks
1996-07-29	Dry6Pap4	A-D	0	No remarks	No remarks
1996-07-29	Sal1	A-D	0	No remarks	No remarks
1996-07-29	Cas2	A-D	0	No remarks	No remarks
1996-07-29	Cas3	A-D	0	No remarks	No remarks
1996-07-29	Cas4	A-D	0	No remarks	No remarks
1996-07-29	Sax1Sil1	A-D	0	No remarks	No remarks
1996-07-29	Pap3	A-D	0	No remarks	No remarks
1996-07-29	Dry6Pap4	A-D	0	No remarks	No remarks
1996-07-29	Sil4	A-D	0	No remarks	No remarks
1996-07-29	Art1	A	0	No remarks	No remarks
1996-07-29	Art6	A	0	No remarks	No remarks
1996-07-29	Art1	B	-9999	No remarks	No remarks
1996-07-29	Art2	B	0	No remarks	No remarks
1996-07-29	Art3	B	0	No remarks	No remarks
1996-07-29	Art4	B	0	No remarks	No remarks
1996-07-29	Art3	C	0	No remarks	No remarks
1996-07-29	Art4	C	0	No remarks	No remarks
1996-07-29	Art5	C	0	No remarks	No remarks
1996-07-29	Art6	C	0	No remarks	No remarks
1996-07-29	Art5	D	0	No remarks	No remarks
1996-07-29	Art6	D	0	No remarks	No remarks
1996-07-29	Art1	E	-9999	No remarks	No remarks
1996-07-29	Art2	E	0	No remarks	No remarks
1996-07-29	Art1	F	-9999	No remarks	No remarks
1996-07-29	Art2	F	0	No remarks	No remarks
1996-07-29	Art3	F	0	No remarks	No remarks
1996-07-29	Art4	F	0	No remarks	No remarks
1996-07-29	Art5	F	0	No remarks	No remarks
1996-07-29	Art4	G	0	No remarks	No remarks
1996-07-29	Art5	G	0	No remarks	No remarks
1996-07-29	Art6	G	0	No remarks	No remarks
1996-07-29	Art1	H	-9999	No remarks	No remarks
1996-07-29	Art6	H	0	No remarks	No remarks
1996-08-03	Eri1	A-D	-9999	No remarks	No remarks
1996-08-03	Eri3	A-D	-9999	No remarks	No remarks
1996-08-05	Dry6Pap4	A-D	0	No remarks	No remarks
1996-08-05	Sal1	A-D	0	No remarks	No remarks
1996-08-05	Sal2	A-D	0	No remarks	No remarks
1996-08-05	Sal3	A-D	0	No remarks	No remarks
1996-08-05	Sal4	A-D	0	No remarks	No remarks
1996-08-05	Sax3Sil3	A-D	0	No remarks	No remarks
1996-08-05	Pap1	A-D	0	No remarks	No remarks
1996-08-05	Pap2Sal5	A-D	0	No remarks	No remarks
1996-08-05	Pap3	A-D	0	No remarks	No remarks
1996-08-05	Art2	A	0	No remarks	No remarks
1996-08-05	Art3	A	0	No remarks	No remarks
1996-08-05	Art4	A	0	No remarks	No remarks
1996-08-05	Art5	A	0	No remarks	No remarks
1996-08-05	Art4	B	0	No remarks	No remarks
1996-08-05	Art5	B	0	No remarks	No remarks
1996-08-05	Art6	B	0	No remarks	No remarks
1996-08-05	Art1	C	-9999	No remarks	No remarks
1996-08-05	Art2	C	0	No remarks	No remarks
1996-08-05	Art1	D	-9999	No remarks	No remarks
1996-08-05	Art2	D	0	No remarks	No remarks
1996-08-05	Art3	D	0	No remarks	No remarks
1996-08-05	Art4	D	0	No remarks	No remarks
1996-08-05	Art3	E	0	No remarks	No remarks
1996-08-05	Art4	E	0	No remarks	No remarks
1996-08-05	Art5	E	0	No remarks	No remarks
1996-08-05	Art6	E	0	No remarks	No remarks
1996-08-05	Art5	F	0	No remarks	No remarks
1996-08-05	Art6	F	0	No remarks	No remarks
1996-08-05	Art1	G	-9999	No remarks	No remarks
1996-08-05	Art2	G	0	No remarks	No remarks
1996-08-05	Art3	G	0	No remarks	No remarks
1996-08-05	Art2	H	0	No remarks	No remarks
1996-08-05	Art3	H	0	No remarks	No remarks
1996-08-05	Art4	H	0	No remarks	No remarks
1996-08-05	Art5	H	0	No remarks	No remarks
1996-08-05	Dry2Sal7	A-D	0	No remarks	No remarks
1996-08-05	Cas2	A-D	0	No remarks	No remarks
1996-08-05	Cas3	A-D	0	No remarks	No remarks
1996-08-05	Cas4	A-D	0	No remarks	No remarks
1996-08-05	Sax2Sil2	A-D	0	No remarks	No remarks
1996-08-05	Dry6Pap4	A-D	0	No remarks	No remarks
1996-08-05	Sil4	A-D	0	No remarks	No remarks
1996-08-05	Sil4	A-D	0	No remarks	No remarks
1996-08-05	Art1	A	0	No remarks	No remarks
1996-08-05	Art6	A	0	No remarks	No remarks
1996-08-05	Art1	B	-9999	No remarks	No remarks
1996-08-05	Art2	B	0	No remarks	No remarks
1996-08-05	Art3	B	0	No remarks	No remarks
1996-08-05	Art3	C	0	No remarks	No remarks
1996-08-05	Art4	C	0	No remarks	No remarks
1996-08-05	Art5	C	0	No remarks	No remarks
1996-08-05	Art6	C	0	No remarks	No remarks
1996-08-05	Art5	D	0	No remarks	No remarks
1996-08-05	Art6	D	0	No remarks	No remarks
1996-08-05	Art1	E	-9999	No remarks	No remarks
1996-08-05	Art2	E	0	No remarks	No remarks
1996-08-05	Art1	F	-9999	No remarks	No remarks
1996-08-05	Art2	F	0	No remarks	No remarks
1996-08-05	Art3	F	0	No remarks	No remarks
1996-08-05	Art4	F	0	No remarks	No remarks
1996-08-05	Art4	G	0	No remarks	No remarks
1996-08-05	Art5	G	0	No remarks	No remarks
1996-08-05	Art6	G	0	No remarks	No remarks
1996-08-05	Art1	H	-9999	No remarks	No remarks
1996-08-05	Art6	H	0	No remarks	No remarks
1996-08-12	Sal2	A-D	0	No remarks	No remarks
1996-08-12	Sal3	A-D	0	No remarks	No remarks
1996-08-12	Sal4	A-D	0	No remarks	No remarks
1996-08-12	Cas4	A-D	0	No remarks	No remarks
1996-08-12	Sil4	A-D	0	No remarks	No remarks
1996-08-12	Art1	A	0	No remarks	No remarks
1996-08-12	Art2	A	0	No remarks	No remarks
1996-08-12	Art3	A	0	No remarks	No remarks
1996-08-12	Art2	B	0	No remarks	No remarks
1996-08-12	Art3	B	0	No remarks	No remarks
1996-08-12	Art4	B	0	No remarks	No remarks
1996-08-12	Art5	B	0	No remarks	No remarks
1996-08-12	Art4	C	0	No remarks	No remarks
1996-08-12	Art5	C	0	No remarks	No remarks
1996-08-12	Art6	C	0	No remarks	No remarks
1996-08-12	Art1	D	-9999	No remarks	No remarks
1996-08-12	Art1	E	-9999	No remarks	No remarks
1996-08-12	Art2	E	0	No remarks	No remarks
1996-08-12	Art3	E	0	No remarks	No remarks
1996-08-12	Art4	E	0	No remarks	No remarks
1996-08-12	Art3	F	0	No remarks	No remarks
1996-08-12	Art4	F	0	No remarks	No remarks
1996-08-12	Art5	F	0	No remarks	No remarks
1996-08-12	Art6	F	0	No remarks	No remarks
1996-08-12	Art5	G	0	No remarks	No remarks
1996-08-12	Art6	G	0	No remarks	No remarks
1996-08-12	Art1	H	-9999	No remarks	No remarks
1996-08-12	Art2	H	0	No remarks	No remarks
1996-08-12	Art3	H	0	No remarks	No remarks
1996-08-12	Dry2Sal7	A-D	0	No remarks	No remarks
1996-08-12	Dry6Pap4	A-D	0	No remarks	No remarks
1996-08-12	Sal1	A-D	0	No remarks	No remarks
1996-08-12	Sax3Sil3	A-D	0	No remarks	No remarks
1996-08-12	Pap1	A-D	0	No remarks	No remarks
1996-08-12	Pap2Sal5	A-D	0	No remarks	No remarks
1996-08-12	Pap3	A-D	0	No remarks	No remarks
1996-08-12	Dry6Pap4	A-D	0	No remarks	No remarks
1996-08-12	Art4	A	0	No remarks	No remarks
1996-08-12	Art5	A	0	No remarks	No remarks
1996-08-12	Art6	A	0	No remarks	No remarks
1996-08-12	Art1	B	-9999	No remarks	No remarks
1996-08-12	Art6	B	0	No remarks	No remarks
1996-08-12	Art1	C	-9999	No remarks	No remarks
1996-08-12	Art2	C	0	No remarks	No remarks
1996-08-12	Art3	C	0	No remarks	No remarks
1996-08-12	Art2	D	0	No remarks	No remarks
1996-08-12	Art3	D	0	No remarks	No remarks
1996-08-12	Art4	D	0	No remarks	No remarks
1996-08-12	Art5	D	0	No remarks	No remarks
1996-08-12	Art6	D	0	No remarks	No remarks
1996-08-12	Art5	E	0	No remarks	No remarks
1996-08-12	Art6	E	0	No remarks	No remarks
1996-08-12	Art1	F	-9999	No remarks	No remarks
1996-08-12	Art2	F	0	No remarks	No remarks
1996-08-12	Art1	G	-9999	No remarks	No remarks
1996-08-12	Art2	G	0	No remarks	No remarks
1996-08-12	Art3	G	0	No remarks	No remarks
1996-08-12	Art4	G	0	No remarks	No remarks
1996-08-12	Art4	H	0	No remarks	No remarks
1996-08-12	Art5	H	0	No remarks	No remarks
1996-08-12	Art6	H	0	No remarks	No remarks
1996-08-17	Eri4	A-D	-9999	No remarks	No remarks
1996-08-17	Eri2	A-D	-9999	No remarks	No remarks
1996-08-19	Sal1	A-D	0	No remarks	No remarks
1996-08-19	Sal2	A-D	0	No remarks	No remarks
1996-08-19	Sal3	A-D	0	No remarks	No remarks
1996-08-19	Dry6Pap4	A-D	0	No remarks	No remarks
1996-08-19	Sil4	A-D	0	No remarks	No remarks
1996-08-19	Art1	A	0	No remarks	No remarks
1996-08-19	Art2	A	0	No remarks	No remarks
1996-08-19	Art1	B	-9999	No remarks	No remarks
1996-08-19	Art2	B	0	No remarks	No remarks
1996-08-19	Art3	B	0	No remarks	No remarks
1996-08-19	Art4	B	0	No remarks	No remarks
1996-08-19	Art5	B	0	No remarks	No remarks
1996-08-19	Art4	C	0	No remarks	No remarks
1996-08-19	Art5	C	0	No remarks	No remarks
1996-08-19	Art6	C	0	No remarks	No remarks
1996-08-19	Art1	D	-9999	No remarks	No remarks
1996-08-19	Art6	D	0	No remarks	No remarks
1996-08-19	Art1	E	-9999	No remarks	No remarks
1996-08-19	Art2	E	0	No remarks	No remarks
1996-08-19	Art3	E	0	No remarks	No remarks
1996-08-19	Art2	F	0	No remarks	No remarks
1996-08-19	Art3	F	0	No remarks	No remarks
1996-08-19	Art4	F	0	No remarks	No remarks
1996-08-19	Art5	F	0	No remarks	No remarks
1996-08-19	Art6	F	0	No remarks	No remarks
1996-08-19	Art5	G	0	No remarks	No remarks
1996-08-19	Art6	G	0	No remarks	No remarks
1996-08-19	Art1	H	-9999	No remarks	No remarks
1996-08-19	Art2	H	0	No remarks	No remarks
1996-08-19	Sal4	A-D	0	No remarks	No remarks
1996-08-19	Pap1	A-D	0	No remarks	No remarks
1996-08-19	Pap2Sal5	A-D	0	No remarks	No remarks
1996-08-19	Pap3	A-D	0	No remarks	No remarks
1996-08-19	Art3	A	0	No remarks	No remarks
1996-08-19	Art4	A	0	No remarks	No remarks
1996-08-19	Art5	A	0	No remarks	No remarks
1996-08-19	Art6	A	0	No remarks	No remarks
1996-08-19	Art6	B	0	No remarks	No remarks
1996-08-19	Art1	C	-9999	No remarks	No remarks
1996-08-19	Art2	C	0	No remarks	No remarks
1996-08-19	Art3	C	0	No remarks	No remarks
1996-08-19	Art2	D	0	No remarks	No remarks
1996-08-19	Art3	D	0	No remarks	No remarks
1996-08-19	Art4	D	0	No remarks	No remarks
1996-08-19	Art5	D	0	No remarks	No remarks
1996-08-19	Art4	E	0	No remarks	No remarks
1996-08-19	Art5	E	0	No remarks	No remarks
1996-08-19	Art6	E	0	No remarks	No remarks
1996-08-19	Art1	F	-9999	No remarks	No remarks
1996-08-19	Art1	G	-9999	No remarks	No remarks
1996-08-19	Art2	G	0	No remarks	No remarks
1996-08-19	Art3	G	0	No remarks	No remarks
1996-08-19	Art4	G	0	No remarks	No remarks
1996-08-19	Art3	H	0	No remarks	No remarks
1996-08-19	Art4	H	0	No remarks	No remarks
1996-08-19	Art5	H	0	No remarks	No remarks
1996-08-19	Art6	H	0	No remarks	No remarks
1996-08-26	Sal2	A-D	0	No remarks	No remarks
1996-08-26	Sal4	A-D	0	No remarks	No remarks
1996-08-26	Pap1	A-D	0	No remarks	No remarks
1996-08-26	Pap2Sal5	A-D	0	No remarks	No remarks
1996-08-26	Art4	A	0	Ice in all traps	No remarks
1996-08-26	Art5	A	0	No remarks	No remarks
1996-08-26	Art6	A	0	Ice in all traps	No remarks
1996-08-26	Art1	B	-9999	Ice in all traps	No remarks
1996-08-26	Art6	B	0	Ice in all traps	No remarks
1996-08-26	Art1	C	-9999	Ice in all traps	No remarks
1996-08-26	Art2	C	0	Ice in all traps	No remarks
1996-08-26	Art3	C	0	No remarks	No remarks
1996-08-26	Art2	D	0	Ice in all traps	No remarks
1996-08-26	Art3	D	0	No remarks	No remarks
1996-08-26	Art4	D	0	Ice in all traps	No remarks
1996-08-26	Art5	D	0	No remarks	No remarks
1996-08-26	Art5	E	0	No remarks	No remarks
1996-08-26	Art6	E	0	Ice in all traps	No remarks
1996-08-26	Art1	F	-9999	Ice in all traps	No remarks
1996-08-26	Art2	F	0	Ice in all traps	No remarks
1996-08-26	Art1	G	-9999	Ice in all traps	No remarks
1996-08-26	Art2	G	0	Ice in all traps	No remarks
1996-08-26	Art3	G	0	No remarks	No remarks
1996-08-26	Art4	G	0	Ice in all traps	No remarks
1996-08-26	Art3	H	0	No remarks	No remarks
1996-08-26	Art4	H	0	Ice in all traps	No remarks
1996-08-26	Art5	H	0	No remarks	No remarks
1996-08-26	Art6	H	0	Ice in all traps	No remarks
1996-08-26	Pap3	A-D	0	No remarks	No remarks
1996-08-26	Sil4	A-D	0	No remarks	No remarks
1996-08-26	Art1	A	0	Ice in all traps	No remarks
1996-08-26	Art2	A	0	Ice in all traps	No remarks
1996-08-26	Art3	A	0	No remarks	No remarks
1996-08-26	Art2	B	0	Ice in all traps	No remarks
1996-08-26	Art3	B	0	No remarks	No remarks
1996-08-26	Art4	B	0	Ice in all traps	No remarks
1996-08-26	Art5	B	0	No remarks	No remarks
1996-08-26	Art4	C	0	Ice in all traps	No remarks
1996-08-26	Art5	C	0	No remarks	No remarks
1996-08-26	Art6	C	0	Ice in all traps	No remarks
1996-08-26	Art1	D	-9999	Ice in all traps	No remarks
1996-08-26	Art6	D	0	Ice in all traps	No remarks
1996-08-26	Art1	E	-9999	Ice in all traps	No remarks
1996-08-26	Art2	E	0	Ice in all traps	No remarks
1996-08-26	Art3	E	0	No remarks	No remarks
1996-08-26	Art4	E	0	Ice in all traps	No remarks
1996-08-26	Art3	F	0	No remarks	No remarks
1996-08-26	Art4	F	0	Ice in all traps	No remarks
1996-08-26	Art5	F	0	No remarks	No remarks
1996-08-26	Art6	F	0	Ice in all traps	No remarks
1996-08-26	Art5	G	0	No remarks	No remarks
1996-08-26	Art6	G	0	Ice in all traps	No remarks
1996-08-26	Art1	H	-9999	Ice in all traps	No remarks
1996-08-26	Art2	H	0	Ice in all traps	No remarks
1996-09-02	Art1	A	0	Thick ice in the traps	No remarks
1996-09-02	Art6	A	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	B	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	B	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	B	0	No remarks	No remarks
1996-09-02	Art2	C	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	C	0	No remarks	No remarks
1996-09-02	Art4	C	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	C	0	No remarks	No remarks
1996-09-02	Art4	D	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	D	0	No remarks	No remarks
1996-09-02	Art6	D	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	E	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	E	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	F	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	F	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	F	0	No remarks	No remarks
1996-09-02	Art4	F	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	G	0	No remarks	No remarks
1996-09-02	Art4	G	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	G	0	No remarks	No remarks
1996-09-02	Art6	G	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	H	0	No remarks	No remarks
1996-09-02	Art6	H	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art2	A	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	A	0	No remarks	No remarks
1996-09-02	Art4	A	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	A	0	No remarks	No remarks
1996-09-02	Art4	B	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	B	0	No remarks	No remarks
1996-09-02	Art6	B	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	C	-9999	Thick ice in the traps	No remarks
1996-09-02	Art6	C	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	D	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	D	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	D	0	No remarks	No remarks
1996-09-02	Art3	E	0	No remarks	No remarks
1996-09-02	Art4	E	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	E	0	No remarks	No remarks
1996-09-02	Art6	E	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art5	F	0	No remarks	No remarks
1996-09-02	Art6	F	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	G	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	G	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art1	H	-9999	Thick ice in the traps	No remarks
1996-09-02	Art2	H	0	Thick ice in all traps. Traps closed	No remarks
1996-09-02	Art3	H	0	No remarks	No remarks
1996-09-02	Art4	H	0	Thick ice in all traps. Traps closed	No remarks
1997-05-27	Dry1	A	0	No remarks	No remarks
1997-05-27	Dry1	B	0	No remarks	No remarks
1997-05-27	Dry1	C	0	No remarks	No remarks
1997-05-27	Dry2Sal7	D	100	No remarks	No remarks
1997-05-27	Dry3	A	0	No remarks	No remarks
1997-05-27	Dry3	B	0	No remarks	No remarks
1997-05-27	Dry3	C	0	No remarks	No remarks
1997-05-27	Dry4	D	100	No remarks	No remarks
1997-05-27	Dry5	A	100	No remarks	No remarks
1997-05-27	Dry5	B	100	No remarks	No remarks
1997-05-27	Dry5	C	100	No remarks	No remarks
1997-05-27	Eri1	A-D	100	No remarks	No remarks
1997-05-27	Eri2	A-D	100	No remarks	No remarks
1997-05-27	Eri3	A-D	100	No remarks	No remarks
1997-05-27	Eri4	A-D	100	No remarks	No remarks
1997-05-27	Sal2	A	100	No remarks	No remarks
1997-05-27	Sal2	B	100	No remarks	No remarks
1997-05-27	Sal2	C	100	No remarks	No remarks
1997-05-27	Sal2	D	100	No remarks	No remarks
1997-05-27	Sal4	A	85	No remarks	No remarks
1997-05-27	Sal4	B	100	No remarks	No remarks
1997-05-27	Sal4	C	100	No remarks	No remarks
1997-05-27	Sal4	D	95	No remarks	No remarks
1997-05-27	Cas2	B	100	No remarks	No remarks
1997-05-27	Cas2	C	100	No remarks	No remarks
1997-05-27	Cas2	D	100	No remarks	No remarks
1997-05-27	Cas3	A	100	No remarks	No remarks
1997-05-27	Cas4	B	100	No remarks	No remarks
1997-05-27	Cas4	C	100	No remarks	No remarks
1997-05-27	Cas4	D	100	No remarks	No remarks
1997-05-27	Sax1Sil1	A	0	No remarks	No remarks
1997-05-27	Sax2Sil2	B	0	No remarks	No remarks
1997-05-27	Sax2Sil2	C	0	No remarks	No remarks
1997-05-27	Sax2Sil2	D	0	No remarks	No remarks
